date,symbol,return,open,high,low,close,usd_volume,base_volume,v_7d,v_14d,v_21d,v_28d,v_42d,momentum_14,volatility_14,momentum_21,volatility_21,momentum_28,volatility_28,momentum_42,volatility_42,momentum_90,volatility_90,return_sign_consistency_3d,long_candle_ratio_5d,strev_daily,strev_weekly,compound_weekly,extremely_positive_ratio,extremely_negative_ratio,ret_lead1
2020-02-12,ETC,-0.0093034803998088,11.9950438262917,12.4869374623682,11.9950438262917,12.215530341562,896665079.002527,73331851.1647881,-0.1174154226593806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01821457100685,-0.0093034803998088,0.0,0.0,0.0,-0.2778376105115602
2020-02-12,DOGE,0.1612757783929725,0.0030318859736014,0.0031959787581068,0.0030043305124529,0.0030222393795711,78490348.0440155,25339152429.1102,0.2125012225399096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.0031867864080852,0.1612757783929725,0.0,0.0,0.0,-0.1368112379155174
2020-02-12,LEO,0.1330794620963027,1.01995248397524,1.04247854206911,0.98505182275904,1.01830807093376,170829.398233745,167534.75592654,0.3804110066643495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.0016135458190493,0.1330794620963027,0.0,0.0,0.0,-0.0404957162077137
2020-02-12,MKR,0.074882576449557,587.200673405956,622.172270879731,587.200673405956,614.542076296163,5613963.83521631,9283.49919895835,0.2343398843121029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.0455107749641594,0.074882576449557,0.0,0.0,0.0,0.045566832395484
2020-02-12,RNDR,-0.0282246543892907,0.0320957315348985,0.0321277447227038,0.0318468114395532,0.032032,332.9027968544,10379.6897,-1.7319874256868344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.0019876441706343,-0.0282246543892907,0.0,0.0,0.0,-0.0943483068910994
2020-02-12,MANA,0.4441129836263331,0.0640880658777927,0.0679456761041853,0.0614682860927642,0.0622673567594083,21143491.9305008,327678318.04145,-0.0606333305952802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0288208469143039,0.4441129836263331,0.0,0.0,0.0,-0.0709515465997642
2020-02-12,BSV,0.2172047286504053,365.969343912408,378.22996377626,360.45437630859,364.885849605275,478484761.5932,1293192.51287154,-0.2500591780047081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.0029650062297333,0.2172047286504053,0.0,0.0,0.0,-0.216170296041238
2020-02-12,EOS,0.1789975821674885,5.26024222118566,5.45981838742888,5.26024222118566,5.33804506202883,1780599532.25261,332419475.146569,0.1497552702243787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.0146824173461466,0.1789975821674885,0.0,0.0,0.0,-0.2534033535476671
2020-02-12,GT,0.4944012440516785,0.651651483191337,0.677613060793476,0.631132690928946,0.65095971654342,3252834.26344113,4981296.167,-0.3886094519616669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.0044579792707098,0.4944012440516785,0.0,0.0,0.0,-0.0464338767422758
2020-02-12,LTC,0.1197377486443258,76.7631855734273,82.8055920309911,76.7631855734273,81.2398099874237,1176858846.18853,14779572.9279382,0.2514784950113515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.0566802270914018,0.1197377486443258,0.0,0.0,0.0,-0.1296718337753077
2020-02-12,HBAR,0.7166655376101418,0.034618473019047,0.0822836117687639,0.0340433264635959,0.068824845241499,24151213.6377294,431113132.64267,2.392307732553693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.1978130577755455,0.7166655376101418,0.0,0.0,0.0,-0.3245931062044279
2020-02-12,STX,0.7166655376101418,0.1802391,0.2581579,0.1802391,0.1993992,5370308.61851291,24552899.59,1.2630410975396185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.1010245427142695,0.7166655376101418,0.0,0.0,0.0,-0.2331965223531488
2020-02-12,DASH,0.0880494532067102,129.623871441814,137.314404093421,129.583252586495,133.73721034557,264127356.885417,1977482.71698046,-0.0812706029970833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0312397974388073,0.0880494532067102,0.0,0.0,0.0,-0.2157350829437851
2020-02-12,SPX,0.0,0.0089747826481339,0.0089747826481339,0.0089747826481339,0.0089747826481339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,XLM,0.1606521357066672,0.0739046813775442,0.0824647181764745,0.0739046813775442,0.080108161689923,306366570.160803,3887469217.63854,0.5433608604765716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.0806015692291629,0.1606521357066672,0.0,0.0,0.0,-0.1260155535692984
2020-02-12,FET,0.3207738579379398,0.0490763504807846,0.0554831471111822,0.0476365616968301,0.0531387940455678,33197.7013965508,645196.764784969,-0.053354191276691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0795299876673722,0.3207738579379398,0.0,0.0,0.0,-0.2133804717769361
2020-02-12,CHZ,0.5091465611476569,0.0113669140453738,0.0140562997181365,0.0113238322256541,0.0130358943027783,4580724.22138111,366006009.834,0.58255262003137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.1427712941683334,0.5091465611476569,0.0,0.0,0.0,0.010755998132726
2020-02-12,TRX,0.1528015506606477,0.0227644465999585,0.0242319204443217,0.0227644465999585,0.023933103190587,358869534.803214,15156961514.3923,0.0444324375283962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0500626121048508,0.1528015506606477,0.0,0.0,0.0,-0.1554292713481113
2020-02-12,ATOM,0.1815148882868598,5.10419805205172,5.30327692927564,5.06476107432843,5.0990492472758,65699176.1600705,12658810.6721994,0.1146305454776808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,-0.0010092483425936,0.1815148882868598,0.0,0.0,0.0,-0.1868256410717665
2020-02-12,ALGO,0.4146747823188805,0.369902339184253,0.41354452838913,0.363156227172683,0.389314082303315,25345625.3546828,64928894.4075248,0.3066474833102468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0511474047116576,0.4146747823188805,0.0,0.0,0.0,-0.1069467129377468
2020-02-12,XAUT,-0.0088604462974456,1574.70285616722,1576.75015895104,1564.01997595443,1571.25529741717,181912.730737108,115.56219717,-1.5647367665122918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0021917393441579,-0.0088604462974456,0.0,0.0,0.0,0.0271178887312908
2020-02-12,FIL,0.4190540111467244,7.062468032,7.124021192,6.525036518,6.796293504,7803866.91613282,1136571.8374,-0.48386503026971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.0384171793852113,0.4190540111467244,0.0,0.0,0.0,-0.0490752060374819
2020-02-12,VET,0.1568988974603784,0.0075403000344967,0.0079288523343651,0.0073723896258627,0.0074565945586376,87758382.7410878,11526180314.5322,0.249628024195065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,-0.011163157091153,0.1568988974603784,0.0,0.0,0.0,-0.1308540131735054
2020-02-12,KAVA,0.020098778196397,1.18133340295509,1.29107946420392,1.15426840096608,1.22357200096012,4505824.32708475,3670556.5,0.8437518347569721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.0384526902373006,0.020098778196397,0.0,0.0,0.0,-0.3012888335250688
2020-02-12,PI,-0.0564747065101387,0.004369408,0.005242237,0.003812403,0.004420416,11815.2920191394,2993463.128915,1.5514993669392183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,-0.1676408559149333,-0.0564747065101387,0.0,0.0,0.0,-0.0607218868088432
2020-02-12,FTT,0.1024641921137947,2.56244789384743,2.61664907753056,2.54554195776281,2.58647886532983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0093949385239163,0.1024641921137947,0.0,0.0,0.0,0.0261119434120631
2020-02-12,BNB,0.372591827612396,25.7529248156593,26.9125033716112,25.4215382356976,26.4481169236896,292837904.039724,11352315.4675807,0.0619673484225309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0266367562249548,0.372591827612396,0.0,0.0,0.0,-0.1541345529534095
2020-02-12,XMR,0.2172147575584528,89.7209007026637,94.838616202071,89.7209007026637,94.6998450469152,34737671.7235332,377020.66324061,0.4820385426096756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.0540086152969186,0.2172147575584528,0.0,0.0,0.0,-0.1783043443903421
2020-02-12,TFUEL,0.2976937958831736,0.0035095362078924,0.0038970919584408,0.0032944505939454,0.0037153631930725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0591075591859447,0.2976937958831736,0.0,0.0,0.0,-0.1685071657520754
2020-02-12,RSR,0.1785786160462001,0.0021709652887017,0.0024051300451824,0.0021663246108659,0.0022937502402088,333254.495132902,146651310.93,0.8322611620530846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0554826510415975,0.1785786160462001,0.0,0.0,0.0,0.2981021396703187
2020-02-12,NEO,0.163227326764104,13.8513438813213,15.3106015355444,13.8513438813213,14.8438204432698,305351158.379086,20754427.7568425,0.2907307085859436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.0692013878070514,0.163227326764104,0.0,0.0,0.0,-0.0529771293443898
2020-02-12,GAS,0.2846605869749907,1.63833157657116,2.0948376786967,1.63833157657116,1.89679777058848,6215565.71451056,3372939.44889767,0.6735755860452812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1464886877700637,0.2846605869749907,0.0,0.0,0.0,0.0721512678328435
2020-02-12,TEL,0.1362918744243078,0.0002668228019377,0.0002889708995407,0.0002619345019834,0.0002793079770579,101581.194732705,363385597.590908,0.5524845370252969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.045730258514263,0.1362918744243078,0.0,0.0,0.0,-0.2042653564864843
2020-02-12,GNO,0.3430710546420514,16.7291008838124,18.9121490259075,16.6113057799341,18.5692363591521,4585.38774793437,254.58016473,1.357285630579602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.1043564814275093,0.3430710546420514,0.0,0.0,0.0,0.1243441071595921
2020-02-12,MATIC,0.0595890996041814,0.0229578312560176,0.0245659730900848,0.0226236934247938,0.022822065745772,19697359.7651155,836693735.840357,0.2464220656248805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0059312456843496,0.0595890996041814,0.0,0.0,0.0,-0.1259926236489918
2020-02-19,XAUT,0.0271178887312908,1602.00032352987,1617.39501539609,1591.37183647308,1613.86442374098,699876.404664384,435.16076932,2.22384640567876,0.3923141974974751,0.0,0.0,0.0,0.0,0.0998426706558599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.007378515559189,0.0271178887312908,0.0,0.0,0.0,0.0182215338453917
2020-02-19,QNT,-0.0219442446368629,4.842775,4.842775,4.842775,4.842775,0.0,0.0,-1.765118031547844,-1.291521225214422,0.0,0.0,0.0,0.0,1.4847632527717511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.0219442446368629,0.0,0.0,0.0,-0.3442383065487334
2020-02-19,THETA,-0.0690398421628822,0.13908018148092,0.146452296964366,0.121647653108469,0.126495267306547,3781158.15590261,27328188.2568041,-0.4875967538031975,-0.2285219083747112,0.0,0.0,0.0,0.0,1.5178270997492105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.0948457171346961,-0.0690398421628822,0.0,0.0,0.0,-0.070866793298622
2020-02-19,ETC,-0.2778376105115602,9.87171955129253,9.87171955129253,8.69261308530371,8.82159658033095,738024410.902533,78017877.3736682,-0.2871985454829691,-0.299737378818012,0.0,0.0,0.0,0.0,0.9957369326824664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,-0.112471186444963,-0.2778376105115602,0.0,0.0,0.0,-0.1296699853838891
2020-02-19,DCR,-0.1433873814731721,21.1623617198728,21.4188983168916,19.1258598396348,19.3488127395526,541286.703299769,26137.936654,-0.7568666996507787,-0.5185483577994034,0.0,0.0,0.0,0.0,1.102149145598497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,-0.089002431754542,-0.1433873814731721,0.0,0.0,0.0,-0.0401724498936295
2020-02-19,ATOM,-0.1868256410717665,4.442904727791,4.69088799210018,4.13652805642853,4.14641610279699,79605839.3889494,18059983.661292,0.2217501100017074,0.2632905210333014,0.0,0.0,0.0,0.0,0.9973147647354084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.0690640090610555,-0.1868256410717665,0.0,0.0,0.0,-0.1194279849539222
2020-02-19,DASH,-0.2157350829437851,115.697358353447,115.96126389933,104.520277527981,104.885402178998,266470638.901898,2367668.55782806,0.058320816338508,-0.0091942712998935,0.0,0.0,0.0,0.0,0.9643420842095124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,-0.0981094557567093,-0.2157350829437851,0.0,0.0,0.0,-0.195449539763816
2020-02-19,MANA,-0.0709515465997642,0.0654741220473704,0.0681379976811767,0.0557608834149835,0.057849391494649,22813371.6683555,355607063.330712,0.2270772615577065,0.1156378468795011,0.0,0.0,0.0,0.0,1.6719333209912906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.1238120464196795,-0.0709515465997642,0.0,0.0,0.0,-0.334447533423862
2020-02-19,FET,-0.2133804717769361,0.0472863380548815,0.0481223634169943,0.0418000131024671,0.0418000131024671,32142.6129660183,718636.94772275,0.1957645597897599,0.0451892657431756,0.0,0.0,0.0,0.0,1.3633377102734243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.1233247647408925,-0.2133804717769361,0.0,0.0,0.0,-0.2166439188730234
2020-02-19,XRP,-0.0955100743540543,0.298204617712973,0.305455974171671,0.272879820667845,0.274976858958059,830787495.878079,2832897014.41052,-0.3246832228412479,-0.0723413465112194,0.0,0.0,0.0,0.0,0.9613488651050855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.0810929426166454,-0.0955100743540543,0.0,0.0,0.0,-0.1659363832789601
2020-02-19,ETH,-0.02576031848181,282.727667529583,285.385642391599,254.753838963462,258.861120130999,5641541083.16943,20452713.7225332,-0.0470080432313153,0.2137703755029285,0.0,0.0,0.0,0.0,1.0544442546411927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,-0.0881924266067673,-0.02576031848181,0.0,0.0,0.0,-0.1330735434488056
2020-02-19,EOS,-0.2534033535476671,4.58788781989992,4.60136373994476,3.67730817814894,3.98536654192216,1418198953.69447,331546719.63754,-0.3520504226391843,-0.2243006350786771,0.0,0.0,0.0,0.0,1.219082264408983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.1407904597860158,-0.2534033535476671,0.0,0.0,0.0,-0.111021214289765
2020-02-19,FTT,0.0261119434120631,2.85888043861418,2.86095662565947,2.64322378056625,2.65401685509782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1295135542485004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,-0.0752748192531137,0.0261119434120631,0.0,0.0,0.0,-0.1402306566142409
2020-02-19,BCH,-0.2001222039970294,420.304782823205,422.857773475316,372.338248538333,379.032759241067,1128215323.46076,2773094.88174824,-0.1924390760782337,-0.1169206701581089,0.0,0.0,0.0,0.0,0.9073211917933852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,-0.1033574841530624,-0.2001222039970294,0.0,0.0,0.0,-0.1623367728079143
2020-02-19,DOGE,-0.1368112379155174,0.0027878673229016,0.0028973535936576,0.002589608940232,0.002608763068775,68664083.0083103,24697152324.4037,0.0396334997344745,0.0590013884959255,0.0,0.0,0.0,0.0,1.2060442044222577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,-0.0664007141471806,-0.1368112379155174,0.0,0.0,0.0,-0.1024075433364349
2020-02-19,RNDR,-0.0943483068910994,0.0295667291588829,0.0339728574989861,0.0280423183220942,0.0290098350336643,5304.98508524757,168797.6728,1.8453103654128813,1.3613141235258768,0.0,0.0,0.0,0.0,1.6352975303656998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,-0.0190148026652127,-0.0943483068910994,0.0,0.0,0.0,0.389695661034086
2020-02-19,PI,-0.0607218868088432,0.004510002,0.005337654,0.004152,0.004152,2507.03945,578655.23,-0.6778295565581276,-0.3948730838314125,0.0,0.0,0.0,0.0,1.814714984929819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0817089487802916,-0.0607218868088432,0.0,0.0,0.0,-0.0366098265895955
2020-02-19,SPX,0.0,0.0089747826481339,0.0089747826481339,0.0089747826481339,0.0089747826481339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,STX,-0.2331965223531488,0.1681356,0.1743742,0.1505504,0.1529,243902.239222328,1503342.66,-1.8280870002859209,-1.828459606078562,0.0,0.0,0.0,0.0,1.823465682263223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0949866837607621,-0.2331965223531488,0.0,0.0,0.0,-0.1546239372138652
2020-02-19,GNO,0.1243441071595921,19.8788041626424,20.8782114748663,18.77358964,20.8782114748663,76.7707215214627,3.95489526,-3.6749804137067583,-3.31089831496657,0.0,0.0,0.0,0.0,1.2972679491606292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.0490520553770603,0.1243441071595921,0.0,0.0,0.0,-0.2059035402859588
2020-02-19,GAS,0.0721512678328435,2.17231368439611,2.24709094172355,1.98988005243864,2.03365413455895,5770205.23047191,2679702.79711701,-0.1327281700637641,0.167723121601119,0.0,0.0,0.0,0.0,1.434542376920377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.0659585723961716,0.0721512678328435,0.0,0.0,0.0,-0.2305414225190903
2020-02-19,TFUEL,-0.1685071657520754,0.0033998024146707,0.0035112341486199,0.0029916834268103,0.0030892978716683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699633489053152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,-0.095444044724389,-0.1685071657520754,0.0,0.0,0.0,-0.174129539697881
