date,symbol,return,open,high,low,close,usd_volume,base_volume,v_7d,v_14d,v_21d,v_28d,v_42d,momentum_14,volatility_14,momentum_21,volatility_21,momentum_28,volatility_28,momentum_42,volatility_42,momentum_90,volatility_90,return_sign_consistency_3d,long_candle_ratio_5d,strev_daily,strev_weekly,compound_weekly,extremely_positive_ratio,extremely_negative_ratio
2025-08-20,LINK,0.10391220408236634,23.5601817014014,26.867743089573,23.388341722931,26.4450755963221,2123798378.82328,83975402.9837549,0.3844062406819866,0.5851768701101072,0.8352668803723411,0.9591465183867811,1.0681932173570807,0.35332167650603274,1.3920846609302622,0.3183005042038771,1.2681562837266818,0.43716737136496664,1.1469408936926877,0.76695815160654,1.0169148973056044,0.49328716088518765,0.8785572293981319,0.6666666666666666,0.6,0.11551189210101398,0.10391220408236634,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,LPT,-0.09784333555317282,6.0914348926786,6.48581931939234,6.05097992306312,6.42967259062504,15131158.1149806,2416858.47186217,-0.5031229431613475,-0.14992579168907127,0.021487511999040976,0.019224421752952026,-0.10717880147431913,0.08639468500521841,0.9926998255560926,0.01548910670659942,0.9341598032956132,0.007861295985440497,0.8780418727205216,0.12920149107421297,0.8287414620491554,-0.24651914107445938,1.0302523438670843,0.3333333333333333,0.6,0.0540399493908339,-0.09784333555317282,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,LTC,-0.11320116845115769,112.672674441261,117.106790272904,112.291406959285,116.08224666738,485391861.005632,4226345.24269264,-0.27407909664545826,-0.3840834769179331,-0.40329470348109453,-0.35813913895961136,-0.3671993766139572,0.18479022154722657,0.751780706021105,0.16814683383862739,0.7642748815817977,0.34199508916444676,0.6910515662379914,0.49896429615343085,0.7100751962339586,0.3181590251486739,0.6198311442067418,0.3333333333333333,0.4,0.029812034026555335,-0.11320116845115769,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,LUNC,-0.03977968149524125,5.76621285343718e-05,6.02283449717483e-05,5.72935673341076e-05,5.98864549918596e-05,6924566.32211714,117710520367.253,-0.6977795441264778,-0.4679842376656449,-0.37901445893906605,-0.34543687995192407,-0.4584933858086,0.04188683429546769,0.6749479508252584,-0.008559856978321734,0.6216528587703058,-0.030612011470926404,0.5873274696908671,0.08570044740950888,0.60819167783166,-0.02263194415418346,0.5760819229671905,0.3333333333333333,0.4,0.03784974573957299,-0.03977968149524125,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,M,0.032312307432789344,0.420761277233143,0.467551334342293,0.408636666110427,0.444793081089846,12043770.4062205,27270904.3369683,0.16268032335092286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.055543552306747276,0.032312307432789344,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,MANA,-0.10841039717776424,0.272084887652868,0.286092574146405,0.271818472069984,0.285339177949531,19714976.8712161,70600475.4517138,-0.562324006620802,-0.4063303615179379,-0.30789041033184716,-0.38113138685470105,-0.5146416403263743,0.08689917899246846,0.8743707052943847,0.018702591523907186,0.8063440540166472,0.014602093538468974,0.765135218367773,0.20564804216388266,0.7794771978599049,-0.05613062047774331,0.7583356187765729,0.3333333333333333,0.4,0.04756446616576585,-0.10841039717776424,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,MANTLE,0.17977497570679768,1.35341575445371,1.39860599558959,1.30078841678281,1.32643054570358,336690186.981832,249588960.694761,0.08827896249527001,0.1722689656386578,0.3090388276153213,0.3964116438806755,0.4446583933550947,0.4089649366746755,1.2853073768818368,0.33360073583504923,1.2898888853650152,0.44188447203387793,1.2009594344441095,0.8084867876204627,1.048841829861158,0.3913898868259762,0.8168997634131435,0.6666666666666666,0.2,-0.020140051234395065,0.17977497570679768,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,MATIC,-0.04739693962747693,0.231759106393765,0.246270002286925,0.231758659000395,0.243727224872061,1160161.98183475,4849405.71602369,-0.4845463376096859,-0.46286596465075647,-0.42575844244304584,-0.37462392910711984,-0.5948940277122006,0.18100663328204436,0.9660444568765334,0.10474272477948632,0.9020112488094902,0.09983626385468458,0.8255635891528711,0.3597108580693835,0.7834602857491987,0.08675398503100129,0.7466455586849193,0.6666666666666666,0.4,0.05035117137623572,-0.04739693962747693,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,MIOTA,-0.08689637755581159,0.191866684553844,0.200214546258026,0.190937517393362,0.198161949493099,11693060.5052278,59709355.3280492,-0.5975286904134371,-0.5029628425237327,-0.40247339185179953,-0.48225432264299783,-0.8289227639221544,0.08647813951611383,0.8277228779339567,0.04456794429657762,0.7960045543972586,-0.04871964614763791,0.800021166160828,0.3254142946568581,0.9113477731800704,-0.04346709056517406,0.8410996224828187,0.3333333333333333,0.2,0.03228384353535369,-0.08689637755581159,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,MKR,-0.1510546054506955,1653.90961793627,1687.78492939256,1585.94484285008,1665.71245341161,28957741.9717197,17582.7845056133,-0.2498248841525168,-0.27847115940077316,-0.21178327170482092,-0.36495705493688035,-0.5481597937722995,-0.044049720975378515,0.6323490993873025,-0.03485496928507659,0.7401206648564923,0.02575839017128634,0.8072450653863339,-0.009500219407380328,0.7452483017695861,0.08320633396104604,0.839225012382963,0.3333333333333333,0.6,0.007110981284529969,-0.1510546054506955,0.6151894810659186,0.0995792426367461,0.1009817671809256
2025-08-20,MOG,-0.21035293951814596,1.01807307491465e-06,1.08109041062251e-06,1.01452209484074e-06,1.0677867338496e-06,13709017.9624404,12978341038979.8,-0.23116961006746095,-0.35919728750698,-0.3607603987586714,-0.47230506543342443,-0.7757786980420498,0.027734039764521157,1.3340766355967548,-0.014029936192300863,1.2544445648930507,-0.1022334135266838,1.2333826242881096,0.43374626571420993,1.2947443866524397,0.37430685035360667,1.3111804996329501,0.3333333333333333,0.6,0.0476763348151879,-0.21035293951814596,0.6151894810659186,0.0995792426367461,0.1009817671809256
